
12/7/2021 1:31:45 PM
Data Time Interval: 5ms


Time,Module 1: Raw Flow,Module 1: Current Volume,Module 2: Raw Pressure
sec,LPM,mL,cmH2O
00:23:08.440,-0.0123,-0.0742,6.8939
00:23:08.445,-0.0147,-0.0754,6.8576
00:23:08.450,-0.0147,-0.0766,6.8576
00:23:08.455,-0.0147,-0.0778,6.8939
00:23:08.460,-0.0147,-0.0791,6.8939
00:23:08.465,-0.0098,-0.0791,6.8939
00:23:08.470,-0.0147,-0.0803,6.8576
00:23:08.475,-0.0147,-0.0815,6.8939
00:23:08.480,-0.0147,-0.0827,6.8576
00:23:08.485,-0.0147,-0.0840,6.8576
00:23:08.490,-0.0098,-0.0840,6.8576
00:23:08.495,-0.0147,-0.0852,6.8576
00:23:08.500,-0.0147,-0.0864,6.8576
00:23:08.505,-0.0147,-0.0876,6.8576
00:23:08.510,-0.0098,-0.0876,6.8576
00:23:08.515,-0.0147,-0.0889,6.8576
00:23:08.520,-0.0392,-0.0921,6.6915
00:23:08.525,-0.0294,-0.0946,6.5669
00:23:08.530,0.1982,-0.0781,8.9185
00:23:08.535,0.3256,-0.0509,6.1516
00:23:08.540,0.4016,0.0405,9.3338
00:23:08.545,0.3329,0.0683,6.8576
00:23:08.550,0.4310,0.1042,9.1677
00:23:08.555,0.5241,0.1479,7.7660
00:23:08.560,0.4138,0.1823,9.2092
00:23:08.565,0.6371,0.2354,8.8770
00:23:08.570,0.5118,0.2781,9.0015
00:23:08.575,0.7106,0.3373,9.9515
00:23:08.580,0.6049,0.3877,9.3338
00:23:08.585,0.7278,0.4484,10.6160
00:23:08.590,0.6690,0.5041,9.8269
00:23:08.595,0.7449,0.5662,10.9846
00:23:08.600,0.7498,0.6287,10.6575
00:23:08.605,0.7645,0.6924,11.1922
00:23:08.610,0.8086,0.7598,11.5245
00:23:08.615,0.7866,0.8254,11.5660
00:23:08.620,0.8111,0.8930,11.9761
00:23:08.625,0.8233,0.9616,12.0176
00:23:08.630,0.8086,1.0290,12.3083
00:23:08.635,0.8160,1.0970,12.4745
00:23:08.640,0.8233,1.1656,12.8067
00:23:08.645,0.7670,1.2295,12.7652
00:23:08.650,0.8307,1.2988,13.0091
00:23:08.655,0.7376,1.3602,12.9676
00:23:08.660,0.7670,1.4242,13.2168
00:23:08.665,0.7180,1.4840,13.2168
00:23:08.670,0.6837,1.5410,13.2583
00:23:08.675,0.6592,1.5959,13.3829
00:23:08.680,0.5878,1.6449,13.1337
00:23:08.685,0.5951,1.6945,13.4660
00:23:08.690,0.4702,1.7337,12.9676
00:23:08.695,0.5069,1.7759,13.4244
00:23:08.700,0.3501,1.8051,12.9676
00:23:08.705,0.3624,1.8353,13.0091
00:23:08.710,0.2545,1.8565,13.0091
00:23:08.715,0.1810,1.8716,12.6821
00:23:08.720,0.1222,1.8818,11.9761
00:23:08.725,-0.5391,1.8369,10.4084
00:23:08.730,-0.8089,1.7695,11.1507
00:23:08.735,-0.6693,1.7137,10.8185
00:23:08.740,-0.6052,1.6632,10.6575
00:23:08.745,-0.4950,1.6220,10.6991
00:23:08.750,-0.4974,1.5805,10.4084
00:23:08.755,-0.5366,1.5358,10.2838
00:23:08.760,-0.5587,1.4892,10.0761
00:23:08.765,-0.5562,1.4429,9.9100
00:23:08.770,-0.5366,1.3982,9.8269
00:23:08.775,-0.5195,1.3549,9.6660
00:23:08.780,-0.5219,1.3114,9.5830
00:23:08.785,-0.5195,1.2681,9.3753
00:23:08.790,-0.5244,1.2244,9.2507
00:23:08.795,-0.5170,1.1813,9.1677
00:23:08.800,-0.5146,1.1384,8.9600
00:23:08.805,-0.5121,1.0957,8.9185
00:23:08.810,-0.5072,1.0534,8.7991
00:23:08.815,-0.5048,1.0114,8.6745
00:23:08.820,-0.4974,0.9699,8.5499
00:23:08.825,-0.4974,0.9284,8.4253
00:23:08.830,-0.4925,0.8874,8.3423
00:23:08.835,-0.4852,0.8470,8.2177
00:23:08.840,-0.4852,0.8065,8.0931
00:23:08.845,-0.4852,0.7661,8.0100
00:23:08.850,-0.4827,0.7259,7.8854
00:23:08.855,-0.4803,0.6858,7.7660
00:23:08.860,-0.4729,0.6464,7.6830
00:23:08.865,-0.4705,0.6072,7.5584
00:23:08.870,-0.4680,0.5682,7.4753
00:23:08.875,-0.4656,0.5294,7.3923
00:23:08.880,-0.4607,0.4910,7.2677
00:23:08.885,-0.4582,0.4528,7.1846
00:23:08.890,-0.4509,0.4152,7.1016
00:23:08.895,-0.4509,0.3777,7.0185
00:23:08.900,-0.4484,0.3403,6.9354
00:23:08.905,-0.4460,0.3031,6.8576
00:23:08.910,-0.4460,0.2659,6.7745
00:23:08.915,-0.4362,0.2296,6.6915
00:23:08.920,-0.4411,0.1928,6.6084
00:23:08.925,-0.4362,0.1565,6.5253
00:23:08.930,-0.4337,0.1203,6.4423
00:23:08.935,-0.4264,0.0848,6.3177
00:23:08.940,-0.4215,0.0497,6.2346
00:23:08.945,-0.4190,0.0148,6.1931
00:23:08.950,-0.3725,-0.0163,6.4423
00:23:08.955,-0.1764,-0.0310,6.2762
00:23:08.960,-0.0098,-0.0310,7.3507
00:23:08.965,-0.0049,-0.0310,6.6084
00:23:08.970,0.0806,-0.0243,7.0185
00:23:08.975,-0.0368,-0.0273,6.7330
00:23:08.980,0.0095,-0.0273,6.8160
00:23:08.985,-0.0319,-0.0300,6.8939
00:23:08.990,-0.0343,-0.0329,6.8576
00:23:08.995,-0.0196,-0.0345,6.8939
00:23:09.000,-0.0196,-0.0361,6.8939
00:23:09.005,-0.0098,-0.0361,6.8576
00:23:09.010,-0.0147,-0.0373,6.8939
00:23:09.015,-0.0196,-0.0390,6.8939
00:23:09.020,-0.0196,-0.0406,6.8939
00:23:09.025,-0.0196,-0.0422,6.8576
00:23:09.030,-0.0123,-0.0433,6.8939
00:23:09.035,-0.0098,-0.0433,6.8576
00:23:09.040,-0.0147,-0.0445,6.8939
00:23:09.045,-0.0196,-0.0461,6.8576
00:23:09.050,-0.0172,-0.0476,6.8939
00:23:09.055,-0.0147,-0.0488,6.8939
00:23:09.060,-0.0147,-0.0500,6.8939
00:23:09.065,-0.0147,-0.0512,6.8939
00:23:09.070,-0.0172,-0.0527,6.8939
00:23:09.075,-0.0147,-0.0539,6.8939
00:23:09.080,-0.0098,-0.0539,6.8939
00:23:09.085,-0.0147,-0.0551,6.8939
00:23:09.090,-0.0123,-0.0561,6.8939
00:23:09.095,-0.0147,-0.0574,6.9354
00:23:09.100,-0.0147,-0.0586,6.8576
00:23:09.105,-0.0123,-0.0596,6.8576
00:23:09.110,-0.0123,-0.0606,6.8939
00:23:09.115,-0.0147,-0.0619,6.9354
00:23:09.120,-0.0147,-0.0631,6.8939
00:23:09.125,-0.0123,-0.0641,6.8939
00:23:09.130,-0.0123,-0.0651,6.8576
00:23:09.135,-0.0123,-0.0661,6.8939
00:23:09.140,-0.0147,-0.0674,6.8939
00:23:09.145,-0.0098,-0.0674,6.8939
00:23:09.150,-0.0147,-0.0686,6.8939
00:23:09.155,-0.0147,-0.0698,6.8939
00:23:09.160,-0.0123,-0.0708,6.8939
00:23:09.165,-0.0147,-0.0721,6.8939
00:23:09.170,-0.0123,-0.0731,6.8939
00:23:09.175,-0.0123,-0.0741,6.8939
00:23:09.180,-0.0123,-0.0751,6.8576
00:23:09.185,-0.0735,-0.0813,6.8576
00:23:09.190,-0.1201,-0.0913,6.7745
00:23:09.195,0.4604,-0.0529,8.5499
00:23:09.200,0.1688,-0.0388,6.7330
00:23:09.205,0.4702,0.0458,8.6745
00:23:09.210,0.3084,0.0715,7.1431
00:23:09.215,0.4702,0.1107,9.2092
00:23:09.220,0.4334,0.1468,7.5169
00:23:09.225,0.5216,0.1903,9.8269
00:23:09.230,0.5584,0.2368,8.4253
00:23:09.235,0.5535,0.2830,9.7906
00:23:09.240,0.7033,0.3416,9.4168
00:23:09.245,0.5976,0.3914,9.8269
00:23:09.250,0.7768,0.4561,10.4914
00:23:09.255,0.6518,0.5104,10.1176
00:23:09.260,0.7792,0.5754,11.0676
00:23:09.265,0.7449,0.6375,10.7406
00:23:09.270,0.7817,0.7026,11.3999
00:23:09.275,0.8086,0.7700,11.5245
00:23:09.280,0.7768,0.8347,11.6491
00:23:09.285,0.8405,0.9048,12.1422
00:23:09.290,0.7817,0.9699,11.9761
00:23:09.295,0.8503,1.0408,12.5990
00:23:09.300,0.7841,1.1062,12.3499
00:23:09.305,0.8356,1.1758,12.8482
00:23:09.310,0.7890,1.2416,12.8846
00:23:09.315,0.7866,1.3071,12.9261
00:23:09.320,0.7866,1.3727,13.2999
00:23:09.325,0.7204,1.4327,13.0922
00:23:09.330,0.7302,1.4936,13.3414
00:23:09.335,0.6518,1.5479,13.2168
00:23:09.340,0.6714,1.6038,13.4244
00:23:09.345,0.5608,1.6506,13.2168
00:23:09.350,0.5731,1.6983,13.2999
00:23:09.355,0.4653,1.7371,13.2168
00:23:09.360,0.4481,1.7745,13.0091
00:23:09.365,0.3771,1.8059,13.2999
00:23:09.370,0.2815,1.8294,12.8067
00:23:09.375,0.2790,1.8526,13.1337
00:23:09.380,0.1345,1.8638,12.6821
00:23:09.385,-0.0564,1.8591,11.0676
00:23:09.390,-0.7746,1.7946,10.4914
00:23:09.395,-0.7771,1.7298,11.1092
00:23:09.400,-0.6448,1.6761,10.7769
00:23:09.405,-0.5636,1.6291,10.6575
00:23:09.410,-0.4925,1.5880,10.6160
00:23:09.415,-0.5048,1.5460,10.4084
00:23:09.420,-0.5538,1.4998,10.2422
00:23:09.425,-0.5562,1.4535,10.0761
00:23:09.430,-0.5489,1.4077,9.9100
00:23:09.435,-0.5293,1.3636,9.7491
00:23:09.440,-0.5195,1.3203,9.6660
00:23:09.445,-0.5244,1.2766,9.4999
00:23:09.450,-0.5244,1.2329,9.3338
00:23:09.455,-0.5195,1.1896,9.2507
00:23:09.460,-0.5195,1.1463,9.0846
00:23:09.465,-0.5121,1.1036,8.9600
00:23:09.470,-0.5097,1.0611,8.8770
00:23:09.475,-0.5023,1.0193,8.7576
00:23:09.480,-0.5023,0.9774,8.6745
00:23:09.485,-0.4974,0.9360,8.5084
00:23:09.490,-0.4950,0.8947,8.4253
00:23:09.495,-0.4925,0.8537,8.2592
00:23:09.500,-0.4901,0.8128,8.1761
00:23:09.505,-0.4827,0.7726,8.0931
00:23:09.510,-0.4852,0.7321,7.9685
00:23:09.515,-0.4778,0.6923,7.8439
00:23:09.520,-0.4778,0.6525,7.7245
00:23:09.525,-0.4705,0.6133,7.6414
00:23:09.530,-0.4705,0.5741,7.5584
00:23:09.535,-0.4680,0.5351,7.4753
00:23:09.540,-0.4607,0.4967,7.3923
00:23:09.545,-0.4607,0.4583,7.2677
00:23:09.550,-0.4582,0.4201,7.1846
00:23:09.555,-0.4582,0.3819,7.0600
00:23:09.560,-0.4509,0.3443,7.0185
00:23:09.565,-0.4484,0.3070,6.9354
00:23:09.570,-0.4435,0.2700,6.8576
00:23:09.575,-0.4411,0.2332,6.7330
00:23:09.580,-0.4411,0.1965,6.6499
00:23:09.585,-0.4337,0.1603,6.5253
00:23:09.590,-0.4313,0.1244,6.5253
00:23:09.595,-0.4288,0.0886,6.4007
00:23:09.600,-0.4239,0.0533,6.3177
00:23:09.605,-0.4239,0.0180,6.2762
00:23:09.610,-0.4215,-0.0171,6.1516
00:23:09.615,-0.3333,-0.0449,7.0185
00:23:09.620,-0.1152,-0.0545,6.2346
00:23:09.625,-0.0368,-0.0576,7.5169
00:23:09.630,-0.0025,-0.0576,6.7330
00:23:09.635,0.0364,-0.0545,6.8939
00:23:09.640,-0.0147,-0.0558,6.7330
00:23:09.645,-0.0368,-0.0588,6.8576
00:23:09.650,-0.0196,-0.0605,6.8939
00:23:09.655,-0.0392,-0.0637,6.8939
00:23:09.660,-0.0221,-0.0656,6.8939
00:23:09.665,-0.0098,-0.0656,6.8576
00:23:09.670,-0.0098,-0.0656,6.8576
00:23:09.675,-0.0147,-0.0668,6.8576
00:23:09.680,-0.0245,-0.0688,6.8939
00:23:09.685,-0.0221,-0.0707,6.8939
00:23:09.690,-0.0147,-0.0719,6.8576
00:23:09.695,-0.0123,-0.0729,6.8939
00:23:09.700,-0.0098,-0.0729,6.8576
00:23:09.705,-0.0196,-0.0746,6.8939
00:23:09.710,-0.0147,-0.0758,6.8939
00:23:09.715,-0.0147,-0.0770,6.8939
00:23:09.720,-0.0123,-0.0780,6.8939
00:23:09.725,-0.0147,-0.0793,6.8939
00:23:09.730,-0.0147,-0.0805,6.8939
00:23:09.735,-0.0147,-0.0817,6.8939
00:23:09.740,-0.0147,-0.0829,6.8939
00:23:09.745,-0.0098,-0.0829,6.8576
00:23:09.750,-0.0172,-0.0844,6.9354
00:23:09.755,-0.0123,-0.0854,6.8939
00:23:09.760,-0.0147,-0.0866,6.8576
00:23:09.765,-0.0098,-0.0866,6.8939
00:23:09.770,-0.0147,-0.0878,6.9354
00:23:09.775,-0.0123,-0.0889,6.8939
00:23:09.780,-0.0147,-0.0901,6.8576
00:23:09.785,-0.0123,-0.0911,6.8939
00:23:09.790,-0.0098,-0.0911,6.8576
00:23:09.795,-0.0123,-0.0921,6.8939
00:23:09.800,-0.0147,-0.0933,6.8939
00:23:09.805,-0.0147,-0.0946,6.8939
00:23:09.810,-0.0123,-0.0956,6.8939
00:23:09.815,-0.0147,-0.0968,6.8939
00:23:09.820,-0.0147,-0.0980,6.8939
00:23:09.825,-0.0147,-0.0993,6.8576
00:23:09.830,-0.0172,-0.1007,6.8939
00:23:09.835,-0.0123,-0.1017,6.8939
00:23:09.840,-0.0147,-0.1029,6.8939
00:23:09.845,-0.0098,-0.1029,6.8576
00:23:09.850,-0.0196,-0.1046,6.9354
00:23:09.855,-0.0196,-0.1062,8.1346
00:23:09.860,0.4800,-0.0662,7.1846
00:23:09.865,0.2594,0.0287,8.5499
00:23:09.870,0.4212,0.0638,7.4338
00:23:09.875,0.3722,0.0948,8.3423
00:23:09.880,0.5216,0.1383,8.5084
00:23:09.885,0.3942,0.1711,8.3007
00:23:09.890,0.6273,0.2234,9.4999
00:23:09.895,0.5094,0.2659,8.5084
00:23:09.900,0.6494,0.3200,10.0761
00:23:09.905,0.6347,0.3729,9.1677
00:23:09.910,0.6518,0.4272,10.3668
00:23:09.915,0.7278,0.4878,10.0346
00:23:09.920,0.7229,0.5481,10.8185
00:23:09.925,0.7817,0.6132,10.8185
00:23:09.930,0.7572,0.6763,10.9015
00:23:09.935,0.7915,0.7423,11.5245
00:23:09.940,0.7988,0.8089,11.5245
00:23:09.945,0.7866,0.8744,11.8515
00:23:09.950,0.8454,0.9449,12.1837
00:23:09.955,0.7890,1.0107,12.1422
00:23:09.960,0.8478,1.0813,12.5575
00:23:09.965,0.8013,1.1481,12.5990
00:23:09.970,0.7890,1.2139,12.7652
00:23:09.975,0.8160,1.2819,13.0507
00:23:09.980,0.7327,1.3429,12.8846
00:23:09.985,0.7988,1.4095,13.2999
00:23:09.990,0.7057,1.4683,13.1337
00:23:09.995,0.7180,1.5282,13.3414
00:23:10.000,0.6494,1.5823,13.2583
00:23:10.005,0.6322,1.6350,13.2999
00:23:10.010,0.5780,1.6831,13.3829
00:23:10.015,0.5216,1.7266,13.0507
00:23:10.020,0.4947,1.7678,13.4660
00:23:10.025,0.3795,1.7995,12.8482
00:23:10.030,0.3991,1.8327,13.2999
00:23:10.035,0.2447,1.8531,12.8067
00:23:10.040,0.2472,1.8737,12.9676
00:23:10.045,0.1418,1.8855,12.8067
00:23:10.050,-0.3382,1.8574,10.6160
00:23:10.055,-0.8408,1.7873,10.8600
00:23:10.060,-0.7379,1.7258,10.9846
00:23:10.065,-0.6301,1.6733,10.6575
00:23:10.070,-0.5195,1.6300,10.7406
00:23:10.075,-0.4999,1.5883,10.4914
00:23:10.080,-0.5195,1.5450,10.3668
00:23:10.085,-0.5562,1.4987,10.2007
00:23:10.090,-0.5538,1.4525,10.0346
00:23:10.095,-0.5415,1.4074,9.8685
00:23:10.100,-0.5293,1.3633,9.7075
00:23:10.105,-0.5244,1.3196,9.6245
00:23:10.110,-0.5195,1.2763,9.4584
00:23:10.115,-0.5244,1.2326,9.3338
00:23:10.120,-0.5195,1.1893,9.1677
00:23:10.125,-0.5146,1.1464,9.0846
00:23:10.130,-0.5146,1.1035,8.9600
00:23:10.135,-0.5072,1.0612,8.8354
00:23:10.140,-0.5048,1.0192,8.7576
00:23:10.145,-0.4999,0.9775,8.5914
00:23:10.150,-0.4999,0.9358,8.5084
00:23:10.155,-0.4974,0.8944,8.3423
00:23:10.160,-0.4901,0.8535,8.2592
00:23:10.165,-0.4876,0.8129,8.1346
00:23:10.170,-0.4852,0.7725,8.0100
00:23:10.175,-0.4827,0.7322,7.9270
00:23:10.180,-0.4803,0.6922,7.8439
00:23:10.185,-0.4754,0.6526,7.6830
00:23:10.190,-0.4729,0.6132,7.5999
00:23:10.195,-0.4631,0.5746,7.5169
00:23:10.200,-0.4680,0.5356,7.3923
00:23:10.205,-0.4607,0.4972,7.3507
00:23:10.210,-0.4607,0.4588,7.2262
00:23:10.215,-0.4582,0.4206,7.1846
00:23:10.220,-0.4533,0.3828,7.0185
00:23:10.225,-0.4509,0.3452,6.9354
00:23:10.230,-0.4460,0.3081,6.8939
00:23:10.235,-0.4435,0.2711,6.8576
00:23:10.240,-0.4411,0.2343,6.7330
00:23:10.245,-0.4362,0.1980,6.6084
00:23:10.250,-0.4313,0.1620,6.5669
00:23:10.255,-0.4337,0.1259,6.4838
00:23:10.260,-0.4288,0.0901,6.4423
00:23:10.265,-0.4264,0.0546,6.2762
00:23:10.270,-0.4215,0.0195,6.1931
00:23:10.275,-0.4019,-0.0140,6.3592
00:23:10.280,0.0193,-0.0124,7.2262
00:23:10.285,-0.1446,-0.0244,7.1016
00:23:10.290,0.0806,-0.0177,7.0185
00:23:10.295,0.0781,-0.0112,6.8939
00:23:10.300,-0.0196,-0.0129,6.8576
00:23:10.305,0.0364,-0.0098,6.7745
00:23:10.310,-0.0637,-0.0151,6.8576
00:23:10.315,-0.0245,-0.0172,6.8939
00:23:10.320,-0.0221,-0.0190,6.8939
00:23:10.325,-0.0221,-0.0208,6.8939
00:23:10.330,-0.0074,-0.0208,6.8939
00:23:10.335,-0.0098,-0.0208,6.8939
00:23:10.340,-0.0147,-0.0221,6.8939
00:23:10.345,-0.0196,-0.0237,6.8939
00:23:10.350,-0.0172,-0.0251,6.8939
00:23:10.355,-0.0147,-0.0264,6.8939
00:23:10.360,-0.0049,-0.0264,6.8939
00:23:10.365,-0.0123,-0.0274,6.8939
00:23:10.370,-0.0147,-0.0286,6.8576
00:23:10.375,-0.0172,-0.0300,6.8939
00:23:10.380,-0.0123,-0.0311,6.8939
00:23:10.385,-0.0147,-0.0323,6.8939
00:23:10.390,-0.0147,-0.0335,6.9354
00:23:10.395,-0.0172,-0.0349,6.9354
00:23:10.400,-0.0147,-0.0362,6.8939
00:23:10.405,-0.0147,-0.0374,6.8939
00:23:10.410,-0.0147,-0.0386,6.8939
00:23:10.415,-0.0147,-0.0398,6.8939
00:23:10.420,-0.0123,-0.0409,6.8939
00:23:10.425,-0.0147,-0.0421,6.8939
00:23:10.430,-0.0147,-0.0433,6.8939
00:23:10.435,-0.0123,-0.0443,6.8939
00:23:10.440,-0.0172,-0.0458,6.8939
00:23:10.445,-0.0123,-0.0468,6.8939
00:23:10.450,-0.0147,-0.0480,6.8939
00:23:10.455,-0.0147,-0.0492,6.8939
00:23:10.460,-0.0147,-0.0505,6.8576
00:23:10.465,-0.0147,-0.0517,6.8939
00:23:10.470,-0.0147,-0.0529,6.8939
00:23:10.475,-0.0147,-0.0541,6.8939
00:23:10.480,-0.0123,-0.0552,6.8939
00:23:10.485,-0.0147,-0.0564,6.8939
00:23:10.490,-0.0147,-0.0576,6.8939
00:23:10.495,-0.0172,-0.0590,6.8939
00:23:10.500,-0.0098,-0.0590,6.8939
00:23:10.505,-0.0123,-0.0601,6.8939
00:23:10.510,-0.0245,-0.0621,6.6915
00:23:10.515,-0.0392,-0.0654,6.6084
00:23:10.520,0.3501,-0.0362,9.0015
00:23:10.525,0.3158,0.0263,6.0685
00:23:10.530,0.4114,0.0606,9.3753
00:23:10.535,0.3280,0.0879,6.8160
00:23:10.540,0.4383,0.1245,9.2092
00:23:10.545,0.5216,0.1679,7.7245
00:23:10.550,0.4212,0.2030,9.2922
00:23:10.555,0.6396,0.2564,8.8770
00:23:10.560,0.5118,0.2990,9.0846
00:23:10.565,0.7106,0.3582,9.9515
00:23:10.570,0.6025,0.4084,9.3338
00:23:10.575,0.7278,0.4691,10.6575
00:23:10.580,0.6714,0.5251,9.9100
00:23:10.585,0.7425,0.5869,10.9846
00:23:10.590,0.7547,0.6498,10.7769
00:23:10.595,0.7670,0.7138,11.1922
00:23:10.600,0.8111,0.7814,11.5660
00:23:10.605,0.7939,0.8475,11.5660
00:23:10.610,0.8160,0.9155,12.0176
00:23:10.615,0.8160,0.9835,11.9761
00:23:10.620,0.8111,1.0511,12.4745
00:23:10.625,0.8086,1.1185,12.4745
00:23:10.630,0.8282,1.1876,12.8067
00:23:10.635,0.7768,1.2523,12.7652
00:23:10.640,0.8258,1.3211,13.0507
00:23:10.645,0.7376,1.3826,12.9676
00:23:10.650,0.7670,1.4465,13.2168
00:23:10.655,0.7180,1.5063,13.2168
00:23:10.660,0.6837,1.5633,13.2168
00:23:10.665,0.6641,1.6187,13.4244
00:23:10.670,0.5853,1.6675,13.2168
00:23:10.675,0.5927,1.7168,13.4660
00:23:10.680,0.4702,1.7560,13.0507
00:23:10.685,0.5045,1.7981,13.4660
00:23:10.690,0.3501,1.8273,12.9676
00:23:10.695,0.3550,1.8568,13.0507
00:23:10.700,0.2545,1.8781,13.0091
00:23:10.705,0.1761,1.8927,12.7236
00:23:10.710,0.1467,1.9050,12.4329
00:23:10.715,-0.5685,1.8576,10.4084
00:23:10.720,-0.7893,1.7918,11.1922
00:23:10.725,-0.6668,1.7362,10.8600
00:23:10.730,-0.6052,1.6858,10.6991
00:23:10.735,-0.4974,1.6443,10.7406
00:23:10.740,-0.4974,1.6029,10.4499
00:23:10.745,-0.5391,1.5579,10.2838
00:23:10.750,-0.5562,1.5116,10.1592
00:23:10.755,-0.5587,1.4650,9.9515
00:23:10.760,-0.5366,1.4203,9.8269
00:23:10.765,-0.5268,1.3764,9.6660
00:23:10.770,-0.5219,1.3329,9.5414
00:23:10.775,-0.5268,1.2890,9.4584
00:23:10.780,-0.5219,1.2455,9.3338
00:23:10.785,-0.5195,1.2022,9.1677
00:23:10.790,-0.5146,1.1593,9.0846
00:23:10.795,-0.5097,1.1168,8.9185
00:23:10.800,-0.5072,1.0745,8.7991
00:23:10.805,-0.5023,1.0327,8.7160
00:23:10.810,-0.4999,0.9910,8.5914
00:23:10.815,-0.4974,0.9496,8.5084
00:23:10.820,-0.4950,0.9083,8.3423
00:23:10.825,-0.4901,0.8675,8.2592
00:23:10.830,-0.4827,0.8272,8.0931
00:23:10.835,-0.4852,0.7868,8.0516
00:23:10.840,-0.4803,0.7468,7.8854
00:23:10.845,-0.4778,0.7069,7.8076
00:23:10.850,-0.4754,0.6673,7.6830
00:23:10.855,-0.4680,0.6283,7.5999
00:23:10.860,-0.4680,0.5893,7.5169
00:23:10.865,-0.4607,0.5509,7.3923
00:23:10.870,-0.4582,0.5127,7.2677
00:23:10.875,-0.4558,0.4747,7.2262
00:23:10.880,-0.4558,0.4368,7.1016
00:23:10.885,-0.4509,0.3992,7.0185
00:23:10.890,-0.4509,0.3616,6.9354
00:23:10.895,-0.4411,0.3248,6.8939
00:23:10.900,-0.4484,0.2875,6.7330
00:23:10.905,-0.4411,0.2507,6.6915
00:23:10.910,-0.4362,0.2144,6.6499
00:23:10.915,-0.4362,0.1780,6.5253
00:23:10.920,-0.4313,0.1421,6.4007
00:23:10.925,-0.4288,0.1063,6.3592
00:23:10.930,-0.4239,0.0710,6.2762
00:23:10.935,-0.4190,0.0361,6.2346
00:23:10.940,-0.3700,0.0052,6.4838
00:23:10.945,-0.1764,-0.0095,6.3177
00:23:10.950,-0.0074,-0.0095,7.3923
00:23:10.955,-0.0049,-0.0095,6.6084
00:23:10.960,0.0781,-0.0030,6.9770
00:23:10.965,-0.0368,-0.0060,6.7745
00:23:10.970,0.0046,-0.0060,6.8576
00:23:10.975,-0.0319,-0.0087,6.8576
00:23:10.980,-0.0319,-0.0113,6.8576
00:23:10.985,-0.0245,-0.0134,6.8939
00:23:10.990,-0.0172,-0.0148,6.8576
00:23:10.995,-0.0098,-0.0148,6.8939
00:23:11.000,-0.0123,-0.0158,6.8939
00:23:11.005,-0.0196,-0.0175,6.8939
00:23:11.010,-0.0196,-0.0191,6.9354
00:23:11.015,-0.0147,-0.0203,6.8939
00:23:11.020,-0.0098,-0.0203,6.8939
00:23:11.025,-0.0098,-0.0203,6.8576
00:23:11.030,-0.0147,-0.0215,6.8939
00:23:11.035,-0.0196,-0.0232,6.8939
00:23:11.040,-0.0172,-0.0246,6.8939
00:23:11.045,-0.0172,-0.0260,6.8939
00:23:11.050,-0.0172,-0.0275,6.8939
00:23:11.055,-0.0147,-0.0287,6.8939
00:23:11.060,-0.0172,-0.0301,6.8939
00:23:11.065,-0.0172,-0.0316,6.8939
00:23:11.070,-0.0147,-0.0328,6.9354
00:23:11.075,-0.0123,-0.0338,6.9354
00:23:11.080,-0.0123,-0.0348,6.8939
00:23:11.085,-0.0147,-0.0360,6.8939
00:23:11.090,-0.0147,-0.0373,6.9354
00:23:11.095,-0.0147,-0.0385,6.8939
00:23:11.100,-0.0147,-0.0397,6.8939
00:23:11.105,-0.0147,-0.0409,6.8939
00:23:11.110,-0.0123,-0.0420,6.9354
00:23:11.115,-0.0147,-0.0432,6.8939
00:23:11.120,-0.0147,-0.0444,6.8939
00:23:11.125,-0.0098,-0.0444,6.9354
00:23:11.130,-0.0147,-0.0456,6.8939
00:23:11.135,-0.0147,-0.0469,6.8939
00:23:11.140,-0.0147,-0.0481,6.8939
00:23:11.145,-0.0147,-0.0493,6.8939
00:23:11.150,-0.0147,-0.0505,6.8939
00:23:11.155,-0.0147,-0.0518,6.8939
00:23:11.160,-0.0123,-0.0528,6.8939
00:23:11.165,-0.0147,-0.0540,6.8939
00:23:11.170,-0.0098,-0.0540,6.8576
00:23:11.175,-0.0686,-0.0597,6.8939
00:23:11.180,-0.1152,-0.0693,6.9770
00:23:11.185,0.4800,-0.0293,8.4253
00:23:11.190,0.1663,-0.0155,7.0185
00:23:11.195,0.4653,0.0510,8.5084
00:23:11.200,0.3133,0.0771,7.3092
00:23:11.205,0.4800,0.1171,9.1677
00:23:11.210,0.4261,0.1526,7.5169
00:23:11.215,0.5412,0.1978,9.7906
00:23:11.220,0.5388,0.2427,8.3423
00:23:11.225,0.5682,0.2900,9.8685
00:23:11.230,0.6910,0.3476,9.3753
00:23:11.235,0.6074,0.3982,9.9515
00:23:11.240,0.7719,0.4626,10.4084
00:23:11.245,0.6543,0.5171,10.2422
00:23:11.250,0.7890,0.5828,11.0676
00:23:11.255,0.7425,0.6447,10.7406
00:23:11.260,0.7866,0.7103,11.4414
00:23:11.265,0.8160,0.7783,11.4829
00:23:11.270,0.7719,0.8426,11.6906
00:23:11.275,0.8356,0.9123,12.1837
00:23:11.280,0.7817,0.9774,12.0176
00:23:11.285,0.8478,1.0481,12.6406
00:23:11.290,0.7890,1.1138,12.4745
00:23:11.295,0.8282,1.1828,12.8067
00:23:11.300,0.7890,1.2486,12.9261
00:23:11.305,0.7719,1.3129,12.9676
00:23:11.310,0.7817,1.3781,13.2999
00:23:11.315,0.7131,1.4375,13.1337
00:23:11.320,0.7278,1.4982,13.3829
00:23:11.325,0.6494,1.5523,13.2168
